created_at,lead_id,utm_source,utm_medium,utm_campaign,utm_content,utm_term,client_id
2022-08-16,d49d95fa-1d63-11ed-9074-848f69e142cf,vk,cpc,2,,,3c2d8bf4-d5ac-11e9-abbe-c412f533dba1
2022-08-16,0163314f-1d60-11ed-9074-848f69e142cf,telegram,social,samaraonline,,,667487e7-1d63-11ed-9074-848f69e142cf
2022-08-16,0b7f6386-1d50-11ed-9074-848f69e142cf,yandex,cpc,48306450,8404701661,,4c1693a3-6fd5-11e7-80fc-c412f533dba1
2022-08-16,5398e2f0-1d5c-11ed-9074-848f69e142cf,ycard,social,all,,,d9b62bb1-1d5c-11ed-9074-848f69e142cf
2022-08-16,444dccc2-1d5b-11ed-9074-848f69e142cf,telegram,social,samaraonline,,,7324ce01-1e11-11ed-9074-848f69e142cf
2022-08-16,3478ac7d-1d5b-11ed-9074-848f69e142cf,telegram,social,samaraonline,,,41bc7ff9-1e16-11ed-9074-848f69e142cf
2022-08-16,1e8ab2c8-1d55-11ed-9074-848f69e142cf,megacity,cpc,fizmega,,,22e41037-1760-11ea-abe8-c412f533dba1
2022-08-16,0b55c486-1d55-11ed-9074-848f69e142cf,vk,cpc,3m,,,cd8c045c-9a93-11eb-ac30-c412f533dba1
2022-08-16,fe5472c5-1d54-11ed-9074-848f69e142cf,vk,cpc,3m,,,1866d80e-0e29-11ec-9043-848f69e142cf
2022-08-16,cc5078a9-1d54-11ed-9074-848f69e142cf,vk,cpc,3m,,,f693710e-6fd6-11e7-80fc-c412f533dba1
2022-08-16,2b8361d7-1d24-11ed-9074-848f69e142cf,telegram,social,samaraonline,,,
2022-02-06,36d1e0d2-8766-11ec-905a-848f69e142cf,vk,social,12/6,,,
2022-02-06,af947f41-8765-11ec-905a-848f69e142cf,instagram,cpc,23849173065740725,23849173065770725,,3400d1dd-87dd-11ec-905a-848f69e142cf
2022-02-06,9232e27a-8762-11ec-905a-848f69e142cf,eLama-google,cpc,Поиск II Брендовые запросы,cid|8655725448|gid|87321288392|aid|406968478995|dvc|m|pid|kwd-364810444776|pos||adn|g|mt|e,физкультура самара,f6fb3641-0b39-456b-810b-d85b05f7b5c3
2022-02-06,b41a44c4-8755-11ec-905a-848f69e142cf,,,,,,83816999-82a0-11ec-905a-848f69e142cf
2022-02-06,19a8d24a-8754-11ec-905a-848f69e142cf,,,,,,19a8d24b-8754-11ec-905a-848f69e142cf
2022-08-16,d7fd3105-1d4b-11ed-9074-848f69e142cf,,,,,,
2022-02-06,35f64096-8751-11ec-905a-848f69e142cf,instagram,cpc,23849346347880725,23849346347860725,,4cc0b950-bdf7-11eb-ac38-c412f533dba1
2022-02-06,07004db3-8750-11ec-905a-848f69e142cf,instagram,cpc,23849173065740725,23849276002630725,,747a22e4-6fd7-11e7-80fc-c412f533dba1
2022-08-16,a122918e-1d4b-11ed-9074-848f69e142cf,vkontakte,social,outdoor,,,
2022-08-16,62c590fe-1d4a-11ed-9074-848f69e142cf,,,,,,d09166d9-1d3d-11ed-9074-848f69e142cf
2022-08-16,a16e685f-1d44-11ed-9074-848f69e142cf,yandex,cpc,48306450,8404701664,,3b032a5d-1d45-11ed-9074-848f69e142cf
2022-08-16,699010bb-1d38-11ed-9074-848f69e142cf,telegram,social,samaraonline,,,
2022-02-06,350af5c9-8748-11ec-905a-848f69e142cf,instagram,cpc,23849173065740725,23849173065770725,,9ab7d57a-8757-11ec-905a-848f69e142cf
2022-08-16,1e5c213b-1d2f-11ed-9074-848f69e142cf,,,,,,1e5c213c-1d2f-11ed-9074-848f69e142cf
2022-08-16,589aa18f-1d2b-11ed-9074-848f69e142cf,,,,,,589aa190-1d2b-11ed-9074-848f69e142cf
2022-02-06,59ffcfb7-8742-11ec-905a-848f69e142cf,,,,,,
2022-08-17,68afc7a5-1e5c-11ed-9074-848f69e142cf,ycard,social,all,,,
2022-08-17,e30a49c4-1e4c-11ed-9074-848f69e142cf,sms,email,17_08,,,2a628939-6fd6-11e7-80fc-c412f533dba1
2022-08-17,11566c03-1e4c-11ed-9074-848f69e142cf,,,,,,1fa22540-1e4c-11ed-9074-848f69e142cf
2022-08-17,11566c01-1e4c-11ed-9074-848f69e142cf,,,,,,
2022-08-17,87e5dc20-1e47-11ed-9074-848f69e142cf,,,,,,
2022-08-17,2a29d756-1e45-11ed-9074-848f69e142cf,,,,,,2a29d757-1e45-11ed-9074-848f69e142cf
2022-08-16,db74ac87-1d26-11ed-9074-848f69e142cf,vkontakte,social,13,,,5c2b1254-1af6-11ed-9074-848f69e142cf
2022-08-16,89883824-1d25-11ed-9074-848f69e142cf,,,,,,1e5fb05d-6fd6-11e7-80fc-c412f533dba1
2022-08-19,119f82cb-1ff4-11ed-9074-848f69e142cf,,,,,,a9646c24-d5a2-11e9-abbe-c412f533dba1
2022-08-19,31ebee4f-1ff3-11ed-9074-848f69e142cf,sms,email,18_08,,,
2022-08-19,65a673fd-1ff0-11ed-9074-848f69e142cf,ycard,social,all,,,
2022-08-19,34df6947-1fe0-11ed-9074-848f69e142cf,,,,,,
2022-08-19,7c059558-1fdc-11ed-9074-848f69e142cf,sms,email,18_08,,,c438d5ea-fac2-11eb-903f-848f69e142cf
2022-08-19,c5820f59-1fcf-11ed-9074-848f69e142cf,,,,,,48a35ad8-d5a2-11e9-abbe-c412f533dba1
2022-08-19,3c99f640-1fc6-11ed-9074-848f69e142cf,promo5,organic,,,,
2022-08-19,f96e31cd-1fc5-11ed-9074-848f69e142cf,promo5,organic,,,,a8d8961e-1fd3-11ed-9074-848f69e142cf
2022-08-19,d27de0bb-1fc5-11ed-9074-848f69e142cf,megacity,cpc,fizmega,,,70d22ed1-1fc9-11ed-9074-848f69e142cf
2022-08-19,9fc16d68-1fc5-11ed-9074-848f69e142cf,,,,,,cf1c9b8e-d5a6-11e9-abbe-c412f533dba1
2022-08-19,5d8c3170-1fc5-11ed-9074-848f69e142cf,,,,,,5d8c3171-1fc5-11ed-9074-848f69e142cf
2022-08-19,093fbdc9-1fc5-11ed-9074-848f69e142cf,VOICEROBOT,,,,,8c7069c8-6fd7-11e7-80fc-c412f533dba1
2022-08-19,ec467a3b-1fc4-11ed-9074-848f69e142cf,VOICEROBOT,,,,,bc5c0b37-6fd7-11e7-80fc-c412f533dba1
2022-08-19,ad274d77-1fc4-11ed-9074-848f69e142cf,VOICEROBOT,,,,,e6682304-ad9e-11e7-8116-c412f533dba1
2022-08-19,d0b704c7-1fc2-11ed-9074-848f69e142cf,,,,,,b7cecf91-1fc4-11ed-9074-848f69e142cf
2022-08-19,b3e3c892-1fc1-11ed-9074-848f69e142cf,,,,,,34e228bc-1fc2-11ed-9074-848f69e142cf
2022-08-19,0f61b5d5-1fc1-11ed-9074-848f69e142cf,promo5,organic,,,,b059f9ea-1fc2-11ed-9074-848f69e142cf
2022-08-19,a5dee194-1fc0-11ed-9074-848f69e142cf,promo8,organic,,,,
2022-08-19,5b76d7bf-1fc0-11ed-9074-848f69e142cf,VOICEROBOT,,,,,126e4070-ab2e-11e7-8116-c412f533dba1
2022-08-19,2dfe2efb-1fc0-11ed-9074-848f69e142cf,promo8,organic,,,,
2022-08-19,05d6f09f-1fc0-11ed-9074-848f69e142cf,,,,,,d9dc3555-5afb-11eb-ac25-c412f533dba1
2022-08-19,02dc4700-1fbf-11ed-9074-848f69e142cf,kviz,cpc,2,,,78e58e78-1169-11ed-9074-848f69e142cf
2022-08-19,2a85d0ff-1fbe-11ed-9074-848f69e142cf,vk,cpc,40skidka,,,1d9a668d-d5a5-11e9-abbe-c412f533dba1
2022-08-19,c0dcf53f-1fbd-11ed-9074-848f69e142cf,promo5,organic,,,,
2022-08-19,be1c30de-1fbc-11ed-9074-848f69e142cf,promo8,organic,,,,052db723-ea11-11eb-903d-848f69e142cf
2022-08-19,e426f336-1fbb-11ed-9074-848f69e142cf,instagram,social,massage,,,28a52383-fd38-11ec-9072-848f69e142cf
2022-08-19,9aad5a3f-1fb8-11ed-9074-848f69e142cf,,,,,,
2022-08-19,47cfd1a4-1fb2-11ed-9074-848f69e142cf,VOICEROBOT,,,,,14852760-6fd7-11e7-80fc-c412f533dba1
2022-08-19,5a97660c-1fb8-11ed-9074-848f69e142cf,promo8,organic,,,,589a2943-1fbb-11ed-9074-848f69e142cf
2022-08-19,5dbc191b-1faa-11ed-9074-848f69e142cf,,,,,,
2022-08-19,fb96a2c5-1fa1-11ed-9074-848f69e142cf,,,,,,b7a05d2c-1fa6-11ed-9074-848f69e142cf
2022-08-19,796312f6-1f9c-11ed-9074-848f69e142cf,instagram,social,massage,,,08ada54b-d481-11e9-abbe-c412f533dba1
2022-08-19,07b878ed-1f9b-11ed-9074-848f69e142cf,,,,,,24614316-6fd6-11e7-80fc-c412f533dba1
2022-08-19,fe6aa993-1f9a-11ed-9074-848f69e142cf,,,,,,
2022-08-19,b6f688f9-1f9a-11ed-9074-848f69e142cf,sms,email,18_08,,,2461430f-6fd6-11e7-80fc-c412f533dba1
2022-08-19,cc9227d5-1f97-11ed-9074-848f69e142cf,,,,,,cc9227d6-1f97-11ed-9074-848f69e142cf
2022-08-19,db56fc45-1f94-11ed-9074-848f69e142cf,VOICEROBOT,,,,,1485273f-6fd7-11e7-80fc-c412f533dba1
2022-08-19,b2441d9c-1f93-11ed-9074-848f69e142cf,VOICEROBOT,,,,,926d9b1e-6fd7-11e7-80fc-c412f533dba1
2022-08-19,c8b288f4-1f92-11ed-9074-848f69e142cf,,,,,,
2022-08-19,191766ce-1fb8-11ed-9074-848f69e142cf,megacity,cpc,fizmega,,,e67ee17c-1fb8-11ed-9074-848f69e142cf
2022-08-19,3c7eee36-1f92-11ed-9074-848f69e142cf,VOICEROBOT,,,,,c482dba1-6fd5-11e7-80fc-c412f533dba1
2022-08-19,f0ed9a8e-1fb7-11ed-9074-848f69e142cf,,,,,,cf952fda-1fb9-11ed-9074-848f69e142cf
2022-08-19,70d6446f-1f8e-11ed-9074-848f69e142cf,,,,,,a01ff58e-6fd5-11e7-80fc-c412f533dba1
2022-08-19,8bedb57f-1f8d-11ed-9074-848f69e142cf,,,,,,a01ff58e-6fd5-11e7-80fc-c412f533dba1
2022-08-19,bc637b91-1f8a-11ed-9074-848f69e142cf,vkontakte,social,all,mainbottom,,553f29f7-92f9-11eb-ac2c-c412f533dba1
2022-08-19,88ec04bc-1f87-11ed-9074-848f69e142cf,vkontakte,social,fizmega,,,aab0eeba-1f8d-11ed-9074-848f69e142cf
2022-08-19,3bd12444-1f86-11ed-9074-848f69e142cf,sms,email,18_08,,,
2022-08-19,3b7c8ddc-1f85-11ed-9074-848f69e142cf,instagram,social,massage,,,7bedc036-97d8-11ec-905d-848f69e142cf
2022-08-19,49a89f55-1f7a-11ed-9074-848f69e142cf,sms,email,18_08,,,be29baf9-d5b0-11e9-abbe-c412f533dba1
2022-08-19,cc97b0c9-1fb7-11ed-9074-848f69e142cf,megacity,cpc,fizmega,,,96671717-d17a-11ea-ac0f-c412f533dba1
2022-08-19,bfa349c3-1fb7-11ed-9074-848f69e142cf,megacity,cpc,fizmega,,,f7976ad2-915a-11eb-ac2c-c412f533dba1
2022-08-19,2699dc5f-1fb6-11ed-9074-848f69e142cf,VOICEROBOT,,,,,30fc77f1-7cf9-11e7-8108-c412f533dba1
2022-08-19,f2d3f283-1fb5-11ed-9074-848f69e142cf,telegram,social,samaraonline,,,6d94e344-5d11-11ea-abf2-c412f533dba1
2022-08-19,cff0b7e8-1f73-11ed-9074-848f69e142cf,sms,email,18_08,,,6876f2e3-6fd7-11e7-80fc-c412f533dba1
2022-08-19,8fe4a3bf-1fb4-11ed-9074-848f69e142cf,,,,,,4c0ab0af-16df-11ec-9044-848f69e142cf
2022-08-19,62e60fa9-1f3a-11ed-9074-848f69e142cf,instagram,social,massage,,,884cb186-b586-11ec-9062-848f69e142cf
2022-02-06,0dcc913e-873b-11ec-905a-848f69e142cf,,,,,,3d339acd-5480-11ea-abeb-c412f533dba1
2022-02-06,0c0393dc-873a-11ec-905a-848f69e142cf,,,,,,0c0393dd-873a-11ec-905a-848f69e142cf
2022-02-06,54554442-8739-11ec-905a-848f69e142cf,,,,,,c07d737e-8756-11ec-905a-848f69e142cf
2022-02-06,7cbb4452-8736-11ec-905a-848f69e142cf,,,,,,7cbb4453-8736-11ec-905a-848f69e142cf
2022-08-17,a0efcdf7-1e42-11ed-9074-848f69e142cf,,,,,,a0efcdf8-1e42-11ed-9074-848f69e142cf
2022-08-17,469e53e8-1e3d-11ed-9074-848f69e142cf,,,,,,469e53e9-1e3d-11ed-9074-848f69e142cf
2022-08-17,bdc99b63-1e37-11ed-9074-848f69e142cf,vk,cpc,2,,,16382d55-d5b5-11e9-abbe-c412f533dba1
2022-08-19,90e68ce7-1fb2-11ed-9074-848f69e142cf,promo8,organic,,,,
2022-08-17,78c01a06-1e34-11ed-9074-848f69e142cf,sms,email,17_08,,,40b192d4-35d9-11ea-abeb-c412f533dba1
2022-08-17,5543f706-1e34-11ed-9074-848f69e142cf,sms,email,17_08,,,96a41861-da39-11ea-ac14-c412f533dba1
2022-08-17,0a51c34d-1e34-11ed-9074-848f69e142cf,sms,email,17_08,,,70f595c0-3452-11e9-ab8d-c412f533dba1
2022-08-17,cb369c48-1e13-11ed-9074-848f69e142cf,VOICEROBOT,,,,,0081784a-6fd6-11e7-80fc-c412f533dba1
2022-08-17,b2bcf941-1e13-11ed-9074-848f69e142cf,megacity,cpc,fizmega,,,8177a075-1e1c-11ed-9074-848f69e142cf
2022-08-17,a9ca6cae-1e0c-11ed-9074-848f69e142cf,VOICEROBOT,,,,,028b1edc-6fd7-11e7-80fc-c412f533dba1
2022-08-17,17cc6192-1e0c-11ed-9074-848f69e142cf,megacity,cpc,fizmega,,,32db01fd-1e0f-11ed-9074-848f69e142cf
2022-08-17,ac60f30c-1e30-11ed-9074-848f69e142cf,,,,,,ac60f30d-1e30-11ed-9074-848f69e142cf
2022-08-17,ffdb211b-1e0b-11ed-9074-848f69e142cf,VOICEROBOT,,,,,de9cb882-6fd6-11e7-80fc-c412f533dba1
2022-08-17,a11cec0f-1e2c-11ed-9074-848f69e142cf,,,,,,69a027c8-1e36-11ed-9074-848f69e142cf
2022-08-17,40b32392-1e08-11ed-9074-848f69e142cf,,,,,,40b32393-1e08-11ed-9074-848f69e142cf
2022-08-17,454d2526-1e2a-11ed-9074-848f69e142cf,,,,,,4ce36505-d5af-11e9-abbe-c412f533dba1
2022-08-17,a25fe737-1e21-11ed-9074-848f69e142cf,,,,,,
2022-08-17,e6c56a12-1e20-11ed-9074-848f69e142cf,,,,,,
2022-08-17,6f9e1ee2-1e1a-11ed-9074-848f69e142cf,VOICEROBOT,,,,,f23955f5-6fd7-11e7-80fc-c412f533dba1
2022-08-17,5037e997-1e16-11ed-9074-848f69e142cf,VOICEROBOT,,,,,760e1f61-6fd8-11e7-80fc-c412f533dba1
2022-08-17,b5119a41-1e14-11ed-9074-848f69e142cf,VOICEROBOT,,,,,7011be1f-6fd8-11e7-80fc-c412f533dba1
2022-08-17,518794e4-1e14-11ed-9074-848f69e142cf,VOICEROBOT,,,,,bdf7bd04-6fd8-11e7-80fc-c412f533dba1
2022-08-17,f6bd197d-1dfd-11ed-9074-848f69e142cf,vk,cpc,100,,,50735194-1eeb-11ed-9074-848f69e142cf
2022-08-17,765323c1-1dfd-11ed-9074-848f69e142cf,vk,cpc,100,,,34bc0b1b-1ef4-11ed-9074-848f69e142cf
2022-08-17,d8062cd0-1dfc-11ed-9074-848f69e142cf,vk,cpc,100,,,a0b4a470-1ee7-11ed-9074-848f69e142cf
2022-08-17,1790f175-1dfc-11ed-9074-848f69e142cf,,,,,,1790f176-1dfc-11ed-9074-848f69e142cf
2022-08-17,9f049f64-1dfa-11ed-9074-848f69e142cf,vk,cpc,2,,,675aea50-1e06-11ed-9074-848f69e142cf
2022-08-17,7520bd42-1dfa-11ed-9074-848f69e142cf,vk,cpc,2,,,a01ff5cd-6fd5-11e7-80fc-c412f533dba1
2022-08-17,2ddfc074-1e06-11ed-9074-848f69e142cf,VOICEROBOT,,,,,cca27de2-6fd6-11e7-80fc-c412f533dba1
2022-08-17,f1f6d519-1dff-11ed-9074-848f69e142cf,VOICEROBOT,,,,,ec3e019b-6fd7-11e7-80fc-c412f533dba1
2022-08-17,c7a64e97-1dfe-11ed-9074-848f69e142cf,vk,cpc,100,,,71bd1ab2-1ee8-11ed-9074-848f69e142cf
2022-08-17,5c04f834-1dfa-11ed-9074-848f69e142cf,vk,cpc,2,,,f94777bd-1e05-11ed-9074-848f69e142cf
2022-08-17,48526c43-1dfa-11ed-9074-848f69e142cf,vkmegacity,cpc,fizmega,,,3af4f3e9-1e05-11ed-9074-848f69e142cf
2022-08-17,326ac682-1dfa-11ed-9074-848f69e142cf,vk,cpc,2,,,a55b8c48-d5a3-11e9-abbe-c412f533dba1
2022-08-17,157dd548-1dfa-11ed-9074-848f69e142cf,vkmegacity,cpc,fizmega,,,1c9744c3-50ba-11eb-ac23-c412f533dba1
2022-08-17,f7231832-1df9-11ed-9074-848f69e142cf,kviz,cpc,2,,,f49577d8-0487-11ea-abdf-c412f533dba1
2022-01-25,92508af3-7df6-11ec-9059-848f69e142c9,,,,,,92508af4-7df6-11ec-9059-848f69e142c9
2022-01-25,a1fa3f6d-7df5-11ec-9059-848f69e142c9,,,,,,a1fa3f6e-7df5-11ec-9059-848f69e142c9
2022-01-25,6a1d661d-7df4-11ec-9059-848f69e142c9,eLama-google,cpc,Поиск II Брендовые запросы,cid|8655725448|gid|87321288392|aid|406968478995|dvc|m|pid|kwd-364810444776|pos||adn|g|mt|e,физкультура самара,ece13f1a-7e74-11ec-9059-848f69e142c9
2022-01-25,8400704b-7df2-11ec-9059-848f69e142c9,,,,,,6f0c055d-7df2-11ec-9059-848f69e142c9
2022-08-17,a863805e-1df9-11ed-9074-848f69e142cf,megacity,cpc,fizmega,,,6a4b53fe-1e05-11ed-9074-848f69e142cf
2022-08-17,cc8ca17f-1df4-11ed-9074-848f69e142cf,,,,,,caef17e2-1df6-11ed-9074-848f69e142cf
2022-08-17,758a4830-1df2-11ed-9074-848f69e142cf,,,,,,758a4831-1df2-11ed-9074-848f69e142cf
2022-08-17,9c9cadb6-1df0-11ed-9074-848f69e142cf,,,,,,6a3a1593-ec50-11eb-903d-848f69e142cf
2022-08-17,48e799eb-1de9-11ed-9074-848f69e142cf,,,,,,
2022-08-17,a346344e-1dad-11ed-9074-848f69e142cf,instagram,social,freemk,,,28e7e090-1e11-11ed-9074-848f69e142cf
2022-08-17,e99db65a-1da4-11ed-9074-848f69e142cf,,,,,,
2022-08-17,6cbd7f2b-1da2-11ed-9074-848f69e142cf,,,,,,6a3a1593-ec50-11eb-903d-848f69e142cf
2022-08-17,479ce4a3-1d9e-11ed-9074-848f69e142cf,,,,,,06a60a95-608f-11eb-ac26-c412f533dba1
2022-02-06,9b8cc2bb-872f-11ec-905a-848f69e142cf,,,,,,
2022-08-17,ac2838cc-1dfe-11ed-9074-848f69e142cf,vk,cpc,100,,,8cf2e37a-1fa9-11ed-9074-848f69e142cf
2022-02-06,66fecb29-872f-11ec-905a-848f69e142cf,ycard,social,all,,,b7072a41-882e-11ec-905a-848f69e142cf
2022-08-21,7fe4195c-2185-11ed-9074-848f69e142cf,instagram,social,massage,,,7a7b167d-d301-11e9-abbe-c412f533dba1
2022-08-21,bf762e7c-2183-11ed-9074-848f69e142cf,,,,,,9d89b02b-21de-11ed-9074-848f69e142cf
2022-08-21,6e0f40ab-217f-11ed-9074-848f69e142cf,,,,,,
2022-08-21,e4a9fc9a-2175-11ed-9074-848f69e142cf,vkontakte,social,outdoor,,,8b35d3f7-1c7a-11ed-9074-848f69e142cf
2022-08-21,f210e94b-2173-11ed-9074-848f69e142cf,yandex,cpc,48306435,8813476161,,def8e1db-2209-11ed-9074-848f69e142cf
2022-08-21,b25ef44c-2170-11ed-9074-848f69e142cf,,,,,,b25ef44d-2170-11ed-9074-848f69e142cf
2022-08-17,87533494-1dfe-11ed-9074-848f69e142cf,vk,cpc,100,,,fcfd1eac-1ee8-11ed-9074-848f69e142cf
2022-08-21,d7069a41-216c-11ed-9074-848f69e142cf,promo5,organic,,,,ae3aa12d-21e6-11ed-9074-848f69e142cf
2022-08-21,173a9cc8-2167-11ed-9074-848f69e142cf,yandex,cpc,48306435,8813476164,,bcaefa11-1c6e-11ed-9074-848f69e142cf
2022-08-21,5111c31d-215e-11ed-9074-848f69e142cf,vkontakte,social,all,mainbottom,,9c5cf648-f40b-11ea-ac18-c412f533dba1
2022-08-21,fb0b3a7f-2150-11ed-9074-848f69e142cf,vk,cpc,490,,,eec495bb-2153-11ed-9074-848f69e142cf
2022-08-21,5111c318-215e-11ed-9074-848f69e142cf,,,,,,5111c319-215e-11ed-9074-848f69e142cf
2022-08-21,0ccf27a6-215a-11ed-9074-848f69e142cf,,,,,,1716739d-2160-11ed-9074-848f69e142cf
2022-08-21,f5f3584c-2158-11ed-9074-848f69e142cf,promo7,organic,,,,4a604001-0962-11eb-ac1a-c412f533dba1
2022-08-21,9cb9f337-2158-11ed-9074-848f69e142cf,promo1,cpc,fizmega,,,248c47ce-21e1-11ed-9074-848f69e142cf
2022-08-21,5c12218a-2158-11ed-9074-848f69e142cf,yandex,cpc,48306450,8404701659,,897ef648-d5aa-11e9-abbe-c412f533dba1
2022-08-21,adb7fe5c-2157-11ed-9074-848f69e142cf,promo1,cpc,fizmega,,,cdce6cda-21e1-11ed-9074-848f69e142cf
2022-08-21,726f32dc-2154-11ed-9074-848f69e142cf,promo7,organic,,,,40b972f7-215b-11ed-9074-848f69e142cf
2022-08-21,c21628dc-214e-11ed-9074-848f69e142cf,promo7,organic,,,,dcaca992-2150-11ed-9074-848f69e142cf
2022-08-21,29b0fcae-2154-11ed-9074-848f69e142cf,promo7,organic,,,,e180e089-859d-11ec-905a-848f69e142cf
2022-08-21,7916a29c-2151-11ed-9074-848f69e142cf,vk,cpc,2,,,0a8ac402-1285-11ed-9074-848f69e142cf
2022-08-21,6c7cd530-2151-11ed-9074-848f69e142cf,megacity,cpc,fizmega,,,0ce27bd7-1a6d-11e9-ab88-c412f533dba1
2022-08-21,5d2ad984-2151-11ed-9074-848f69e142cf,megacity,cpc,fizmega,,,51ffc6b2-71f5-11e7-80fd-c412f533dba1
2022-08-21,5142183b-2151-11ed-9074-848f69e142cf,megacity,cpc,fizmega,,,96671717-d17a-11ea-ac0f-c412f533dba1
2022-08-21,413fae06-2151-11ed-9074-848f69e142cf,vk,cpc,600,,,1e156fdd-215c-11ed-9074-848f69e142cf
2022-08-21,7061f1a3-2132-11ed-9074-848f69e142cf,VOICEROBOT,,,,,5b5796b3-d5a4-11e9-abbe-c412f533dba1
2022-08-21,2ff552a8-2132-11ed-9074-848f69e142cf,,,,,,2ff552a9-2132-11ed-9074-848f69e142cf
2022-08-21,7e7da882-2131-11ed-9074-848f69e142cf,,,,,,
2022-08-21,95e926ac-2130-11ed-9074-848f69e142cf,VOICEROBOT,,,,,5c4d285f-d5a6-11e9-abbe-c412f533dba1
2022-08-21,5dc7fef3-212b-11ed-9074-848f69e142cf,VOICEROBOT,,,,,c930763f-d5a5-11e9-abbe-c412f533dba1
2022-08-21,e9550e7b-2128-11ed-9074-848f69e142cf,VOICEROBOT,,,,,20b7b459-d5a2-11e9-abbe-c412f533dba1
2022-08-21,223c78ce-2128-11ed-9074-848f69e142cf,VOICEROBOT,,,,,68f9a7c6-d5a4-11e9-abbe-c412f533dba1
2022-08-21,48d13075-2126-11ed-9074-848f69e142cf,,,,,,48d13076-2126-11ed-9074-848f69e142cf
2022-08-21,10d728e5-2126-11ed-9074-848f69e142cf,VOICEROBOT,,,,,b7927fa2-d5a6-11e9-abbe-c412f533dba1
2022-08-21,57533461-2125-11ed-9074-848f69e142cf,,,,,,6d24f23a-a023-11ea-ac02-c412f533dba1
2022-08-21,10f2f493-2125-11ed-9074-848f69e142cf,,,,,,17588f9c-2125-11ed-9074-848f69e142cf
2022-08-21,17d337d7-214c-11ed-9074-848f69e142cf,promo1,cpc,fizmega,,,2f65636b-2151-11ed-9074-848f69e142cf
2022-08-21,de5bd2c6-2124-11ed-9074-848f69e142cf,,,,,,
2022-08-21,fbe7fe72-2123-11ed-9074-848f69e142cf,vkontakte,social,outdoor,,,33395d5c-18c3-11ed-9074-848f69e142cf
2022-08-21,362cad64-2122-11ed-9074-848f69e142cf,vkontakte,social,all,mainbottom,,5caab4af-2123-11ed-9074-848f69e142cf
2022-08-21,0f468bad-214c-11ed-9074-848f69e142cf,promo1,cpc,fizmega,,,3df2954e-2154-11ed-9074-848f69e142cf
2022-08-21,968d2dcc-2121-11ed-9074-848f69e142cf,,,,,,
2022-08-21,fc20296e-214a-11ed-9074-848f69e142cf,promo7,organic,,,,9fa61a22-214b-11ed-9074-848f69e142cf
2022-08-21,ef58b94a-214a-11ed-9074-848f69e142cf,promo7,organic,,,,4268aca6-214b-11ed-9074-848f69e142cf
2022-08-21,8526d38c-2147-11ed-9074-848f69e142cf,VOICEROBOT,,,,,2440ccdc-d5a5-11e9-abbe-c412f533dba1
2022-02-06,15b8fa8f-872b-11ec-905a-848f69e142cf,,,,,,15b8fa90-872b-11ec-905a-848f69e142cf
2022-02-06,900d80b0-872a-11ec-905a-848f69e142cf,,,,,,9a1622ba-873f-11ec-905a-848f69e142cf
2022-08-21,2e548025-2141-11ed-9074-848f69e142cf,VOICEROBOT,,,,,e7868e89-d5a3-11e9-abbe-c412f533dba1
2022-02-06,07300dae-8726-11ec-905a-848f69e142cf,instagram,social,12/6,,,792b522e-a772-11e7-8115-c412f533dba1
2022-02-06,58022bb8-8722-11ec-905a-848f69e142cf,instagram,cpc,23849173065740725,23849173065770725,,4c7f29b7-8726-11ec-905a-848f69e142cf
2022-02-06,92a4a8e7-871e-11ec-905a-848f69e142cf,,,,,,
2022-02-06,538dbb6f-8716-11ec-905a-848f69e142cf,,,,,,
2022-02-06,bb9b67b2-870f-11ec-905a-848f69e142cf,sms,email,12-6,,,fe70d078-98b7-11e9-abac-c412f533dba1
2022-02-06,9bc0fe7c-870e-11ec-905a-848f69e142cf,,,,,,
2022-02-06,832c2140-870c-11ec-905a-848f69e142cf,instagram,cpc,23849363481940725,23849363481950725,,cdb236ef-d5b2-11e9-abbe-c412f533dba1
2022-04-01,2de70423-b1ab-11ec-9061-848f69e142cf,yandex,cpc,48306487,8813469520,,f075c895-b4c0-11ec-9062-848f69e142cf
2022-04-01,e17f4327-b1a8-11ec-9061-848f69e142cf,,,,,,
2022-08-21,573042f9-20c9-11ed-9074-848f69e142cf,,,,,,
2022-08-24,f3ba477e-23e5-11ed-9077-848f69e142cf,sms,email,22/08,,,beabb129-a1da-11ec-905f-848f69e142cf
2022-08-21,a9f0aae3-2140-11ed-9074-848f69e142cf,VOICEROBOT,,,,,4bb38a43-d5a5-11e9-abbe-c412f533dba1
2022-08-21,d4c6cda6-213f-11ed-9074-848f69e142cf,ycard,social,all,,,5ac7a592-d8b2-11eb-ac42-c412f533dba1
2022-08-24,f0f610b1-23e0-11ed-9077-848f69e142cf,,,,,,
2022-08-24,4d199789-23d9-11ed-9077-848f69e142cf,,,,,,9430bdf1-3b7a-11e9-ab8e-c412f533dba1
2022-08-21,de61859d-213e-11ed-9074-848f69e142cf,VOICEROBOT,,,,,6234b2f9-d5a4-11e9-abbe-c412f533dba1
2022-08-24,3cc9e258-23d7-11ed-9077-848f69e142cf,,,,,,4215b01a-d5ae-11e9-abbe-c412f533dba1
2022-08-24,726e4c98-23d6-11ed-9077-848f69e142cf,vkontakte,social,3days,,,8d3dd8e9-f141-11ec-9070-848f69e142cf
